source,name,city,website,domain,founded_year,size_band,band_label,headcount,headcount_unknown,whale_candidate,staffing_mix,stage,reject_reason,evidence
goodfirms,Guruteck Solutions LLP,"Pune, India",https://www.guruteck.com/,guruteck.com,2016,10-49,,,,,,A,already_in_crm,domain guruteck.com on a live deal
goodfirms,Inceptive Technologies,"Pune, India",https://inceptivetechnologies.com,inceptivetechnologies.com,2014,10-49,,,,,,A,already_in_crm,domain inceptivetechnologies.com on a live deal
goodfirms,cloudmantra,"Pune, India",http://www.cloudmantra.net,cloudmantra.net,2012,10-49,,,,,,A,already_in_crm,domain cloudmantra.net on a live deal
goodfirms,Gird technologies,"Pune, India",http://www.girdtechnologies.com,girdtechnologies.com,2012,10-49,,,,,,A,already_in_crm,domain girdtechnologies.com on a live deal
goodfirms,Movinnza,"Pune, India",https://www.movinnza.in/,movinnza.in,2016,10-49,,,,,,A,already_in_crm,domain movinnza.in on a live deal
goodfirms,Exaltare Technologies Pvt Ltd,"Pune, India",https://www.exaltaretech.com,exaltaretech.com,2015,10-49,,,,,,A,already_in_crm,domain exaltaretech.com on a live deal
goodfirms,Accucia,"Pune, India",https://www.accucia.com/,accucia.com,2015,10-49,,,,,,A,already_in_crm,domain accucia.com on a live deal
goodfirms+nasscom,SplendorNet Technologies,"Pune, India",https://splendornet.com/,splendornet.com,2008,50-249,,,,,,A,already_in_crm,domain splendornet.com on a live deal
goodfirms+nasscom,Harbinger Group,"Pune, India",https://www.harbingergroup.com/,harbingergroup.com,1990,250+,,,,,,A,already_in_crm,domain harbingergroup.com on a live deal
goodfirms,HeapTrace Technology Pvt. Ltd.,"Pune, India",https://heaptrace.com/,heaptrace.com,2011,50-249,,,,,,A,already_in_crm,"name ~ ""heaptrace"" >=0.92"
goodfirms,CentraLogic,"Pune, India",https://centralogic.ai/,centralogic.ai,2010,250+,,,,,,A,already_in_crm,domain centralogic.ai on a live deal
goodfirms,Apptware,"Pune, India",https://apptware.com/,apptware.com,2019,50-249,,,,,,A,already_in_crm,domain apptware.com on a live deal
goodfirms,Blockchain Simplified,"Pune, India",https://blockchainsimplified.com/,blockchainsimplified.com,2014,50-249,,,,,,A,already_in_crm,domain blockchainsimplified.com on a live deal
goodfirms,Assimilate Technologies,"Pune, India",https://assimilatetechnologies.com/,assimilatetechnologies.com,2018,50-249,,,,,,A,already_in_crm,domain assimilatetechnologies.com on a live deal
goodfirms,DevBay Technologies,"Pune, India",https://devbay.com/,devbay.com,2020,50-249,,,,,,A,already_in_crm,domain devbay.com on a live deal
goodfirms,Ancrew Global Services,"Pune, India",https://ancrewglobal.com/,ancrewglobal.com,2022,50-249,,,,,,A,already_in_crm,domain ancrewglobal.com on a live deal
goodfirms,Doshaheen,"Pune, India",https://www.doshaheen.com/,doshaheen.com,2012,50-249,,,,,,A,already_in_crm,domain doshaheen.com on a live deal
goodfirms,Byteridge,"Hyderabad, India",http://byteridge.com/,byteridge.com,2008,50-249,,,,,,A,already_in_crm,domain byteridge.com on a live deal
goodfirms+nasscom,BCC UNITED,"Hyderabad, India",https://www.bccunited.com/,bccunited.com,2013,50-249,,,,,,A,already_in_crm,domain bccunited.com on a live deal
goodfirms,Engro Technologies,"Hyderabad, India",https://engro.io/,engro.io,2021,250+,,,,,,A,already_in_crm,domain engro.io on a live deal
goodfirms,Foxsense Innovations,"Hyderabad, India",https://www.foxsense.com/,foxsense.com,2019,50-249,,,,,,A,already_in_crm,domain foxsense.com on a live deal
goodfirms,ADTECH Corp.,"Hyderabad, India",https://www.adtechcorp.io/,adtechcorp.io,2015,50-249,,,,,,A,already_in_crm,domain adtechcorp.io on a live deal
goodfirms,Bitstek Consulting,"Hyderabad, India",https://bitstek.io,bitstek.io,2022,50-249,,,,,,A,already_in_crm,domain bitstek.io on a live deal
goodfirms,Cognine,"Hyderabad, India",https://cognine.com/,cognine.com,2018,50-249,,,,,,A,already_in_crm,domain cognine.com on a live deal
goodfirms,Info Services,"Hyderabad, India",https://www.infoservices.com/,infoservices.com,2004,250+,,,,,,A,already_in_crm,domain infoservices.com on a live deal
goodfirms,Brugu Software Solutions private limited,"Hyderabad, India",https://brugu.io/,brugu.io,2014,50-249,,,,,,A,already_in_crm,domain brugu.io on a live deal
goodfirms,Smartx Solutions,"Hyderabad, India",https://www.smartxsolutions.in/contact-us,smartxsolutions.in,2024,<10,,,,,,A,already_in_crm,"name ~ ""smartx"" >=0.92"
goodfirms+nasscom,ValueLabs,"Hyderabad, India",https://www.valuelabs.com/,valuelabs.com,1997,250+,,,,,,A,already_in_crm,domain valuelabs.com on a live deal
goodfirms,ParamInfo,"Hyderabad, India",http://www.paraminfo.com,paraminfo.com,2008,250+,,,,,,A,already_in_crm,domain paraminfo.com on a live deal
goodfirms,ACSESTECH Consulting Services Pvt Ltd,"Hyderabad, India",https://acsestech.com/offshore-staffing/,acsestech.com,2008,50-249,,,,,,A,already_in_crm,domain acsestech.com on a live deal
goodfirms+nasscom,Kaara,"Hyderabad, India",https://kaara.ai/,kaara.ai,2012,250+,,,,,,A,already_in_crm,domain kaara.ai on a live deal
goodfirms,Analogue IT Solutions,"Hyderabad, India",https://analogueitsolutions.com/,analogueitsolutions.com,2017,10-49,,,,,,A,already_in_crm,domain analogueitsolutions.com on a live deal
goodfirms,Arkatiss,"Hyderabad, India",https://www.arkatiss.com/,arkatiss.com,2019,50-249,,,,,,A,already_in_crm,domain arkatiss.com on a live deal
goodfirms,Vrinsoft Technology,"Ahmedabad, India",http://www.vrinsofts.com,vrinsofts.com,2009,50-249,,,,,,A,already_in_crm,"name ~ ""vrinsoft"" >=0.92"
goodfirms,SPEC INDIA,"Ahmedabad, India",https://www.spec-india.com/?utm_source=Business%20Directory&utm_medium=Referral&utm_campaign=Goodfirms,spec-india.com,1987,250+,,,,,,A,already_in_crm,domain spec-india.com on a live deal
goodfirms,Hidden Brains InfoTech,"Ahmedabad, India",http://www.hiddenbrains.com,hiddenbrains.com,2003,250+,,,,,,A,already_in_crm,domain hiddenbrains.com on a live deal
goodfirms,The One Technologies,"Ahmedabad, India",https://theonetechnologies.com/,theonetechnologies.com,2010,50-249,,,,,,A,already_in_crm,"name ~ ""the one"" >=0.92"
goodfirms,Brilworks Software,"Ahmedabad, India",https://www.brilworks.com/,brilworks.com,2019,50-249,,,,,,A,already_in_crm,"name ~ ""brilworks"" >=0.92"
goodfirms,Maruti Techlabs,"Ahmedabad, India",https://goo.gl/rW522W,goo.gl,2009,50-249,,,,,,A,already_in_crm,"name ~ ""maruti techlabs"" >=0.92"
goodfirms,Simform,"Ahmedabad, India",https://www.simform.com/?utm_source=goodfirms&utm_medium=profile&utm_campaign=gf-profile,simform.com,2010,250+,,,,,,A,already_in_crm,domain simform.com on a live deal
goodfirms,Shaligram Infotech,"Ahmedabad, India",http://www.shaligraminfotech.com/,shaligraminfotech.com,2015,50-249,,,,,,A,already_in_crm,"name ~ ""shaligram"" >=0.92"
goodfirms,CMARIX,"Ahmedabad, India",https://www.cmarix.com/,cmarix.com,2009,50-249,,,,,,A,already_in_crm,"name ~ ""cmarix"" >=0.92"
goodfirms,Fusion Informatics Limited,"Ahmedabad, India",https://www.fusioninformatics.com/,fusioninformatics.com,2000,50-249,,,,,,A,already_in_crm,domain fusioninformatics.com on a live deal
goodfirms,Bytes Technolab Inc.,"Ahmedabad, India",https://www.bytestechnolab.com/,bytestechnolab.com,2011,50-249,,,,,,A,already_in_crm,domain bytestechnolab.com on a live deal
goodfirms,Technostacks,"Ahmedabad, India",https://technostacks.com/,technostacks.com,2014,50-249,,,,,,A,already_in_crm,"name ~ ""technostacks"" >=0.92"
goodfirms,Technource,"Ahmedabad, India",https://www.technource.com/,technource.com,2012,50-249,,,,,,A,already_in_crm,"name ~ ""technource"" >=0.92"
goodfirms,AIS Pvt Ltd,"Ahmedabad, India",https://www.ainfosolutions.com/,ainfosolutions.com,2009,50-249,,,,,,A,already_in_crm,domain ainfosolutions.com on a live deal
goodfirms,Addon Solutions Pvt Ltd.,"Ahmedabad, India",http://www.addonsolutions.com,addonsolutions.com,2008,50-249,,,,,,A,already_in_crm,domain addonsolutions.com on a live deal
goodfirms,Browseinfo,"Ahmedabad, India",https://www.browseinfo.com/,browseinfo.com,2013,50-249,,,,,,A,already_in_crm,domain browseinfo.com on a live deal
goodfirms,Cybernative Technologies Pvt. Ltd.,"Ahmedabad, India",https://www.cybernativetech.com/,cybernativetech.com,2022,50-249,,,,,,A,already_in_crm,domain cybernativetech.com on a live deal
goodfirms+nasscom,Aglowid It Solutions,"Ahmedabad, India",https://aglowiditsolutions.com,aglowiditsolutions.com,2018,10-49,,,,,,A,already_in_crm,domain aglowiditsolutions.com on a live deal
goodfirms,Biztech Consulting & Solutions,"Ahmedabad, India",https://www.biztechcs.com/,biztechcs.com,2006,250+,,,,,,A,already_in_crm,domain biztechcs.com on a live deal
goodfirms,9series Inc,"Ahmedabad, India",https://www.9series.com,9series.com,2007,250+,,,,,,A,already_in_crm,domain 9series.com on a live deal
goodfirms,Aktiv Software,"Ahmedabad, India",http://www.aktivsoftware.com/,aktivsoftware.com,2015,50-249,,,,,,A,already_in_crm,domain aktivsoftware.com on a live deal
goodfirms,Moon Technolabs Pvt Ltd,"Ahmedabad, India",http://www.moontechnolabs.com,moontechnolabs.com,2009,250+,,,,,,A,already_in_crm,"name ~ ""moon technolabs"" >=0.92"
goodfirms,Arvaan Technolab,"Ahmedabad, India",http://www.arvaantechnolab.com/,arvaantechnolab.com,2013,50-249,,,,,,A,already_in_crm,domain arvaantechnolab.com on a live deal
goodfirms,Dash Technologies,"Ahmedabad, India",http://www.dashtechinc.com/?utm_source=goodfirm&utm_medium=directory&utm_campaign=sponsor,dashtechinc.com,2010,250+,,,,,,A,already_in_crm,domain dashtechinc.com on a live deal
goodfirms,Ace Infoway,"Ahmedabad, India",https://www.aceinfoway.com,aceinfoway.com,1997,250+,,,,,,A,already_in_crm,domain aceinfoway.com on a live deal
goodfirms,Commerce Pundit,"Ahmedabad, India",https://www.commercepundit.com/?utm_source=goodfirms,commercepundit.com,2009,250+,,,,,,A,already_in_crm,domain commercepundit.com on a live deal
goodfirms,Aavatto,"Ahmedabad, India",https://aavatto.com/,aavatto.com,2020,10-49,,,,,,A,already_in_crm,domain aavatto.com on a live deal
goodfirms,Bacancy Technology,"Ahmedabad, India",http://www.bacancytechnology.com,bacancytechnology.com,2011,250+,,,,,,A,already_in_crm,domain bacancytechnology.com on a live deal
goodfirms,Brainerhub,"Ahmedabad, India",https://www.brainerhub.com,brainerhub.com,2017,250+,,,,,,A,already_in_crm,domain brainerhub.com on a live deal
goodfirms,Codezeros,"Ahmedabad, India",https://www.codezeros.com/,codezeros.com,2015,50-249,,,,,,A,already_in_crm,domain codezeros.com on a live deal
goodfirms,Codal,"Ahmedabad, India",https://codal.com/,codal.com,2009,50-249,,,,,,A,already_in_crm,domain codal.com on a live deal
goodfirms,Tridhya Tech Ltd,"Ahmedabad, India",https://www.tridhyatech.com/,tridhyatech.com,2018,250+,,,,,,A,already_in_crm,"name ~ ""tridhya"" >=0.92"
goodfirms,Alliedge Technologies Pvt Ltd,"Ahmedabad, India",https://alliedge.in,alliedge.in,2021,10-49,,,,,,A,already_in_crm,domain alliedge.in on a live deal
goodfirms,Appsvolt,"Ahmedabad, India",https://www.appsvolt.com,appsvolt.com,2012,50-249,,,,,,A,already_in_crm,domain appsvolt.com on a live deal
goodfirms,eBizTrait Technolabs Pvt Ltd,"Ahmedabad, India",http://www.ebiztrait.com,ebiztrait.com,2013,50-249,,,,,,A,already_in_crm,domain ebiztrait.com on a live deal
goodfirms,Ecosmob Technologies Pvt. Ltd.,"Ahmedabad, India",http://www.ecosmob.com,ecosmob.com,2007,50-249,,,,,,A,already_in_crm,"name ~ ""ecosmob"" >=0.92"
goodfirms,fxis.ai,"Ahmedabad, India",https://fxis.ai/,fxis.ai,2015,50-249,,,,,,A,already_in_crm,domain fxis.ai on a live deal
goodfirms,smartSense Consulting Solutions Pvt. Ltd.,"Ahmedabad, India",http://smartsensesolutions.com/,smartsensesolutions.com,2013,10-49,,,,,,A,already_in_crm,"name ~ ""smartsense"" >=0.92"
goodfirms,Briskstar Technologies,"Ahmedabad, India",http://briskstar.com/,briskstar.com,2016,50-249,,,,,,A,already_in_crm,domain briskstar.com on a live deal
goodfirms,Techify Solutions Pvt Ltd,"Ahmedabad, India",https://techifysolutions.com/,techifysolutions.com,2016,50-249,,,,,,A,already_in_crm,"name ~ ""techify"" >=0.92"
goodfirms,7Span,"Ahmedabad, India",https://7span.com/,7span.com,2015,50-249,,,,,,A,already_in_crm,domain 7span.com on a live deal
goodfirms,Accusol,"Ahmedabad, India",https://www.accusol.com/,accusol.com,2007,50-249,,,,,,A,already_in_crm,domain accusol.com on a live deal
goodfirms,eQuest Solutions,"Ahmedabad, India",https://equestsolutions.net/,equestsolutions.net,2014,50-249,,,,,,A,already_in_crm,domain equestsolutions.net on a live deal
goodfirms,Gujarat Infotech Limited,"Ahmedabad, India",http://www.gujaratinfotech.com,gujaratinfotech.com,1995,250+,,,,,,A,already_in_crm,domain gujaratinfotech.com on a live deal
goodfirms,NexusLink Services India Pvt Ltd,"Ahmedabad, India",https://www.nexuslinkservices.com/,nexuslinkservices.com,2011,50-249,,,,,,A,already_in_crm,"name ~ ""nexuslink"" >=0.92"
goodfirms,Orange Technolab Pvt Ltd,"Ahmedabad, India",https://www.orangetechnolab.net,orangetechnolab.net,2009,50-249,,,,,,A,already_in_crm,"name ~ ""orange technolab"" >=0.92"
goodfirms,Blobstation,"Ahmedabad, India",https://blobstation.com/,blobstation.com,2018,50-249,,,,,,A,already_in_crm,domain blobstation.com on a live deal
goodfirms+nasscom,Logic Wind,"Ahmedabad, India",https://www.logicwind.com/,logicwind.com,2010,10-49,,,,,,A,already_in_crm,"name ~ ""logicwind"" >=0.92"
goodfirms,AirOxa Innovative Solutions,"Ahmedabad, India",https://airoxa.in,airoxa.in,2020,10-49,,,,,,A,already_in_crm,domain airoxa.in on a live deal
goodfirms,Ecleva Pvt Ltd,"Ahmedabad, India",https://ecleva.com,ecleva.com,1996,50-249,,,,,,A,already_in_crm,domain ecleva.com on a live deal
goodfirms,AgileCube Technologies,"Ahmedabad, India",https://www.agilecube.com,agilecube.com,2011,10-49,,,,,,A,already_in_crm,domain agilecube.com on a live deal
goodfirms,Codzgarage Infotech,"Ahmedabad, India",https://www.codzgarage.com/,codzgarage.com,2016,50-249,,,,,,A,already_in_crm,domain codzgarage.com on a live deal
goodfirms,Communication Crafts,"Ahmedabad, India",https://www.communicationcrafts.com,communicationcrafts.com,2005,50-249,,,,,,A,already_in_crm,domain communicationcrafts.com on a live deal
goodfirms+nasscom,Mangalam Infotech,"Ahmedabad, India",https://mangalaminfotech.com/,mangalaminfotech.com,2000,250+,,,,,,A,already_in_crm,domain mangalaminfotech.com on a live deal
goodfirms+nasscom,Perigeon Software,"Ahmedabad, India",https://perigeon.com,perigeon.com,2019,50-249,,,,,,A,already_in_crm,domain perigeon.com on a live deal
goodfirms,Atharva System,"Ahmedabad, India",https://www.atharvasystem.com,atharvasystem.com,2011,50-249,,,,,,A,already_in_crm,domain atharvasystem.com on a live deal
goodfirms,DataCrops Software Pvt. Ltd.,"Ahmedabad, India",https://datacrops.com,datacrops.com,2017,50-249,,,,,,A,already_in_crm,domain datacrops.com on a live deal
goodfirms,Notionmind,"Ahmedabad, India",https://notionmind.com,notionmind.com,2019,10-49,,,,,,A,already_in_crm,"name ~ ""notionmindz"" >=0.92"
goodfirms,Immersive Infotech,"Indore, India",http://www.immersiveinfotech.com,immersiveinfotech.com,2012,10-49,,,,,,A,already_in_crm,"name ~ ""immersive"" >=0.92"
goodfirms,Technorizen Software,"Indore, India",https://technorizen.com/,technorizen.com,2012,250+,,,,,,A,already_in_crm,domain technorizen.com on a live deal
goodfirms,Consagous Technologies,"Indore, India",https://www.consagous.co/,consagous.co,2008,50-249,,,,,,A,already_in_crm,domain consagous.co on a live deal
goodfirms,GenXAI SoftGrid Pvt. Ltd.,"Indore, India",https://www.softgridcomputers.com,softgridcomputers.com,2010,50-249,,,,,,A,already_in_crm,"name ~ ""genxai softgrid"" >=0.92"
goodfirms+nasscom,Beyond Key,"Indore, India",http://www.beyondkey.com/,beyondkey.com,2005,250+,,,,,,A,already_in_crm,domain beyondkey.com on a live deal
goodfirms,Webkorps Services India Pvt. Ltd.,"Indore, India",https://www.webkorps.com/#/,webkorps.com,2016,50-249,,,,,,A,already_in_crm,"name ~ ""webkorps"" >=0.92"
goodfirms,Canopus Infosystems,"Indore, India",http://canopusinfosystems.com/,canopusinfosystems.com,2011,50-249,,,,,,A,already_in_crm,domain canopusinfosystems.com on a live deal
goodfirms,Advantal Technologies Pvt Ltd,"Indore, India",https://advantaltechnologies.com/,advantaltechnologies.com,2010,50-249,,,,,,A,already_in_crm,domain advantaltechnologies.com on a live deal
goodfirms,MindCrew Technologies,"Indore, India",http://mindcrewtech.com/,mindcrewtech.com,2011,10-49,,,,,,A,already_in_crm,"name ~ ""mindcrew"" >=0.92"
goodfirms,Parkhya Solutions Pvt.Ltd.,"Indore, India",https://www.parkhya.com/,parkhya.com,2011,50-249,,,,,,A,already_in_crm,"name ~ ""parkhya"" >=0.92"
goodfirms+nasscom,bluCursor Infotech Pvt Ltd,"Indore, India",https://www.blucursor.com/,blucursor.com,2013,10-49,,,,,,A,already_in_crm,"name ~ ""blucursor"" >=0.92"
goodfirms,Asparrow Tech,"Indore, India",https://asparrowtech.com/,asparrowtech.com,2017,10-49,,,,,,A,already_in_crm,domain asparrowtech.com on a live deal
goodfirms,Alphawizz Technologies Pvt Ltd,"Indore, India",http://www.alphawizz.com/,alphawizz.com,2019,10-49,,,,,,A,already_in_crm,"name ~ ""alphawizz"" >=0.92"
goodfirms,Mango IT Solutions,"Indore, India",http://www.mangoitsolutions.com/,mangoitsolutions.com,2006,50-249,,,,,,A,already_in_crm,"name ~ ""mango it"" >=0.92"
goodfirms,OAK TREE SOFTWARE PRIVATE LIMITED,"Indore, India",https://www.oaktreecloud.com/,oaktreecloud.com,2016,250+,,,,,,A,already_in_crm,"name ~ ""oak tree"" >=0.92"
goodfirms,Aripra Infotech,"Indore, India",https://aripratech.com/,aripratech.com,2011,10-49,,,,,,A,already_in_crm,domain aripratech.com on a live deal
goodfirms+nasscom,Aartek Software Solutions Pvt. Ltd,"Indore, India",http://aartek.co.in/,aartek.co.in,2010,50-249,,,,,,A,already_in_crm,domain aartek.co.in on a live deal
goodfirms,Intelliatech Solutions Pvt Ltd,"Indore, India",https://intelliatech.com/,intelliatech.com,2017,10-49,,,,,,A,already_in_crm,"name ~ ""intelliatech"" >=0.92"
goodfirms,BEYOND TECHNOLOGIES,"Indore, India",https://www.beyondintranet.com/,beyondintranet.com,,<10,,,,,,A,already_in_crm,"name ~ ""beyondb"" >=0.92"
goodfirms,Elicit Digital,"Indore, India",https://elicit.digital/,elicit.digital,2016,50-249,,,,,,A,already_in_crm,domain elicit.digital on a live deal
