source,name,city,website,domain,founded_year,size_band,band_label,headcount,headcount_unknown,whale_candidate,staffing_mix
goodfirms,NeoSOFT Technologies ® - A CMMI Level 5,"Mumbai, India",https://www.neosofttech.com/,neosofttech.com,1996,250+,250+,,False,True,False
goodfirms,ASCENT SmartWaves Pvt. Ltd.,"Mumbai, India",https://ascentsmartwaves.com/,ascentsmartwaves.com,2009,10-49,10-49,,False,False,False
goodfirms,Innowrap Technologies,"Mumbai, India",http://www.innowrap.com/,innowrap.com,2015,10-49,10-49,,False,False,False
goodfirms,atritechnocrat.com,"Mumbai, India",http://www.atritechnocrat.com,atritechnocrat.com,2015,50-249,50-249,,False,False,False
goodfirms,TrustBankCBS,"Mumbai, India",http://www.trustbankcbs.com/,trustbankcbs.com,1999,250+,250+,,False,True,False
goodfirms,Cylsys software solutions pvt ltd,"Mumbai, India",https://www.cylsys.com/,cylsys.com,2010,50-249,50-249,,False,False,True
goodfirms,iSocialize Technologies,"Mumbai, India",https://isocialize.co.in/contact,isocialize.co.in,2013,10-49,10-49,,False,False,False
goodfirms,THINKBAR,"Mumbai, India",https://www.thinkbar.in/,thinkbar.in,2014,10-49,10-49,,False,False,False
goodfirms,Ambi Web Solutions,"Mumbai, India",https://ambiwebsolutions.com/,ambiwebsolutions.com,2015,10-49,10-49,,False,False,False
goodfirms,Togglebytes Technologies,"Mumbai, India",https://togglebytes.com,togglebytes.com,2012,10-49,10-49,,False,False,False
goodfirms,Pikateck Services,"Mumbai, India",http://www.pikateck.com,pikateck.com,2016,10-49,10-49,,False,False,False
goodfirms,OneRoof Technologies LLP,"Mumbai, India",https://onerooftech.com/,onerooftech.com,2013,50-249,50-249,,False,False,False
goodfirms,OpenUI,"Mumbai, India",https://openui.in/,openui.in,2022,10-49,10-49,,False,False,False
goodfirms,Oneture Technologies Pvt. Ltd.,"Mumbai, India",https://oneture.com,oneture.com,2016,10-49,10-49,,False,False,False
goodfirms,WEQ Technologies LLP,"Mumbai, India",https://www.weqtechnologies.com/,weqtechnologies.com,2014,10-49,10-49,,False,False,False
goodfirms,Noesis Knowledge Solutions Pvt. Ltd.,"Mumbai, India",https://noesis.tech,noesis.tech,2010,10-49,10-49,,False,False,False
goodfirms+nasscom,Hexaware,"Mumbai, India",https://hexaware.com/,hexaware.com,1990,250+,250+,,False,True,False
goodfirms,BDS STZ TechnoSystems Pvt Ltd,"Mumbai, India",https://stzsoft.com/,stzsoft.com,2010,10-49,10-49,,False,False,False
goodfirms,OPENSPACE SERVICES PVT LTD,"Mumbai, India",https://www.openspaceservices.com,openspaceservices.com,2009,10-49,10-49,,False,False,False
goodfirms,Sate Gaming,"Mumbai, India",https://sategaming.com/,sategaming.com,2014,50-249,50-249,,False,False,False
goodfirms,SoftCore Solutions,"Mumbai, India",https://softcoresolutions.com/,softcoresolutions.com,,50-249,50-249,,False,False,False
goodfirms,Maxus Technologies,"Mumbai, India",https://maxus.co.in,maxus.co.in,2009,10-49,10-49,,False,False,False
goodfirms,Spinach Experience Design and Development,"Mumbai, India",https://www.spinachexperience.design/,spinachexperience.design,2023,10-49,10-49,,False,False,False
goodfirms,Coppermax Technologies,"Mumbai, India",https://www.coppermaxtechnologies.com/,coppermaxtechnologies.com,2018,10-49,10-49,,False,False,False
goodfirms,Takira Solutions Pvt Ltd,"Mumbai, India",https://takirasolutions.com/,takirasolutions.com,2008,10-49,10-49,,False,False,False
goodfirms,Lyra Infosystems Pvt. Ltd,"Mumbai, India",https://www.lyrainfo.com/,lyrainfo.com,2007,50-249,50-249,,False,False,False
goodfirms,Infoz Software Solution,"Mumbai, India",https://TheInfoz.com,theinfoz.com,2009,10-49,10-49,,False,False,False
goodfirms,100billion Tech,"Mumbai, India",https://100billiontech.com/,100billiontech.com,2016,10-49,10-49,,False,False,False
goodfirms,Suflon Tech LLP,"Mumbai, India",https://suflon.com/,suflon.com,2015,10-49,10-49,,False,False,False
goodfirms,Lucien Solutions,"Mumbai, India",https://luciensolutions.com/,luciensolutions.com,2015,10-49,10-49,,False,False,False
goodfirms,Hinditron,"Mumbai, India",https://www.hinditron.com,hinditron.com,1966,250+,250+,,False,True,False
goodfirms,Kloud Innovisionz,"Mumbai, India",https://kloudinnovisionz.com/,kloudinnovisionz.com,,,,,True,False,False
goodfirms,Eiosys Private Limited,"Mumbai, India",https://www.eiosys.com/,eiosys.com,2010,10-49,10-49,,False,False,False
goodfirms,Boppo Technologies Pvt. Ltd.,"Mumbai, India",https://www.boppotechnologies.com/,boppotechnologies.com,2017,10-49,10-49,,False,False,False
goodfirms,500x Tech Labs,"Mumbai, India",https://500x.tech/,500x.tech,2022,10-49,10-49,,False,False,False
goodfirms,INOTRO MULTISERVICES PRIVATE LIMITED,"Mumbai, India",HTTPS://INOTRO.CO.IN,inotro.co.in,2015,10-49,10-49,,False,False,False
goodfirms,CLOUDDBTECH,"Mumbai, India",https://clouddbtech.com,clouddbtech.com,2022,10-49,10-49,,False,False,False
goodfirms,Ervon Technology Pvt Ltd,"Mumbai, India",https://ervon.tech/,ervon.tech,2020,10-49,10-49,,False,False,False
goodfirms,Appetals,"Mumbai, India",https://appetals.com/,appetals.com,2010,50-249,50-249,,False,False,False
goodfirms,Techsphere,"Mumbai, India",https://techsphere.co.in/,techsphere.co.in,2022,10-49,10-49,,False,False,False
goodfirms+nasscom,Swabhav Venturelabs,"Mumbai, India",https://swabhavventurelabs.com/,swabhavventurelabs.com,2011,10-49,10-49,,False,False,False
goodfirms,Rheal Software,"Mumbai, India",http://www.rheal.com/,rheal.com,2000,50-249,50-249,,False,False,False
goodfirms,iTransparity Online,"Mumbai, India",https://www.itransparity.com,itransparity.com,2015,10-49,10-49,,False,False,False
goodfirms,V24 Solutions,"Mumbai, India",https://v24.co.in/pre-employment-screening/,v24.co.in,2023,10-49,10-49,,False,False,False
goodfirms,Fourmula Softech Pvt Ltd,"Mumbai, India",https://fourmulasoftech.com/,fourmulasoftech.com,2022,10-49,10-49,,False,False,False
goodfirms,Ks Softech Pvt Ltd,"Mumbai, India",https://www.kssoftech.com/,kssoftech.com,2009,10-49,10-49,,False,False,False
goodfirms,STRINGLAB TECHNOLOGY SOLUTIONS Pvt. Ltd.,"Mumbai, India",https://stringlab.org/,stringlab.org,2019,10-49,10-49,,False,False,False
goodfirms,Inpured,"Mumbai, India",https://www.inpured.com/,inpured.com,2023,,,,True,False,False
goodfirms,Coffee Digital,"Mumbai, India",https://coffeedigital.in,coffeedigital.in,2009,10-49,10-49,,False,False,False
goodfirms,ITSolvez Pvt Ltd,"Mumbai, India",https://itsolvez.com,itsolvez.com,2017,50-249,50-249,,False,False,False
goodfirms,MSD Solutions,"Mumbai, India",http://www.msdsolution.com,msdsolution.com,2004,10-49,10-49,,False,False,False
goodfirms,Digial Tycoon Technologies LLP,"Mumbai, India",https://digitaltycoontech.com,digitaltycoontech.com,2012,10-49,10-49,,False,False,False
goodfirms,Argience Technologies Pvt Ltd,"Mumbai, India",https://www.argience.com/,argience.com,2010,10-49,10-49,,False,False,False
goodfirms,Intelebiz Software Pvt Ltd.,"Mumbai, India",https://www.intelebiz.com/,intelebiz.com,1999,10-49,10-49,,False,False,False
goodfirms,Insomniacs,"Mumbai, India",https://insomniacs.in,insomniacs.in,2012,50-249,50-249,,False,False,False
goodfirms,Revolux Solutions,"Mumbai, India",http://www.revoluxsolutions.com/,revoluxsolutions.com,2016,10-49,10-49,,False,False,False
goodfirms,SM Global,"Mumbai, India",https://smglobal.in,smglobal.in,2016,10-49,10-49,,False,False,False
goodfirms,Knoxpo Solutions,"Mumbai, India",https://www.knoxpo.com,knoxpo.com,2015,10-49,10-49,,False,False,False
goodfirms,Zeliant Infoserve Pvt. Ltd.,"Mumbai, India",http://www.zeliant.in,zeliant.in,2015,10-49,10-49,,False,False,False
goodfirms,e10.in,"Mumbai, India",https://e10.in/,e10.in,2007,10-49,10-49,,False,False,False
goodfirms,GreenMedia Technology Mumbai,"Mumbai, India",https://www.greenmediatechnology.com/,greenmediatechnology.com,2014,10-49,10-49,,False,False,False
goodfirms,WisdmLabs,"Mumbai, India",https://wisdmlabs.com/woocommerce-experts,wisdmlabs.com,2012,50-249,50-249,,False,False,False
goodfirms+nasscom,Direction Software LLP,"Mumbai, India",https://www.direction.biz/,direction.biz,1999,50-249,50-249,,False,False,False
goodfirms,eSoft Technologies Pvt. Ltd.,"Mumbai, India",https://www.esoftech.com/,esoftech.com,1990,50-249,50-249,,False,False,False
goodfirms,Grazing Minds,"Mumbai, India",https://grazingminds.co.in,grazingminds.co.in,2018,10-49,10-49,,False,False,False
goodfirms,Arcitech,"Mumbai, India",https://www.webarcitech.com/,webarcitech.com,2013,50-249,50-249,,False,False,False
goodfirms,IndiaWebz IT Services,"Mumbai, India",https://indiawebz.com/,indiawebz.com,2018,10-49,10-49,,False,False,False
goodfirms,Alphaware Next Technologies,"Mumbai, India",https://www.alphaware.io/index,alphaware.io,2012,10-49,10-49,,False,False,False
goodfirms,Captico Consultancy,"Mumbai, India",https://www.captico.in,captico.in,2017,10-49,10-49,,False,False,False
goodfirms,Schbang Q,"Mumbai, India",https://www.schbang-q.com,schbang-q.com,2020,10-49,10-49,,False,False,False
goodfirms,Jewel Webnet,"Mumbai, India",https://jewelwebnet.com/,jewelwebnet.com,2020,10-49,10-49,,False,False,False
goodfirms,iMeta Technologies,"Mumbai, India",https://imetatech.io/,imetatech.io,2021,10-49,10-49,,False,False,False
goodfirms,Concinnity Media,"Mumbai, India",https://concinnitymedia.com/,concinnitymedia.com,,10-49,10-49,,False,False,False
goodfirms,Techiebears Pvt Ltd,"Mumbai, India",https://www.techiebears.com/,techiebears.com,2021,10-49,10-49,,False,False,False
goodfirms,Simple Logic IT Pvt. Ltd.,"Mumbai, India",https://simplelogic-it.com/,simplelogic-it.com,2009,250+,250+,,False,True,False
goodfirms,Virtual Eases,"Mumbai, India",https://virtualeases.com/,virtualeases.com,2014,50-249,50-249,,False,False,False
goodfirms,Technicul Cloud LLP,"Mumbai, India",https://www.technicul.com/,technicul.com,2019,10-49,10-49,,False,False,False
goodfirms,GOPRIME NETWORKS & SYSTEMS PVT LTD,"Mumbai, India",https://primenetworks.io/,primenetworks.io,2019,10-49,10-49,,False,False,False
goodfirms,Bitkraft,"Mumbai, India",https://bitkraft.co.in/,bitkraft.co.in,2012,10-49,10-49,,False,False,False
goodfirms,JF Digital Technologies,"Mumbai, India",https://www.jfdigital.in,jfdigital.in,2014,10-49,10-49,,False,False,False
goodfirms,Procedure Technologies,"Mumbai, India",https://procedure.tech/,procedure.tech,2017,50-249,50-249,,False,False,False
goodfirms,Techuniverse Solution,"Mumbai, India",https://techuniversesolution.com/,techuniversesolution.com,2023,10-49,10-49,,False,False,False
goodfirms,Codetreasure,"Mumbai, India",https://www.codetreasure.com/,codetreasure.com,2014,10-49,10-49,,False,False,False
goodfirms,Intellibuzz,"Mumbai, India",http://www.intellibuzz.net,intellibuzz.net,2012,10-49,10-49,,False,False,False
goodfirms,Dynamic Vishva Technology Solutions Pvt Ltd,"Mumbai, India",https://dynamicvishva.in/,dynamicvishva.in,2015,10-49,10-49,,False,False,False
goodfirms,WhizzAct Private Limited,"Mumbai, India",https://whizzact.com,whizzact.com,2017,10-49,10-49,,False,False,False
goodfirms,Mahalasa Infotech,"Mumbai, India",https://mahalasa.co.in,mahalasa.co.in,2013,10-49,10-49,,False,False,False
goodfirms,SCS Tech India,"Mumbai, India",https://www.scstechindia.com/,scstechindia.com,2010,50-249,50-249,,False,False,False
goodfirms,Betasource.Tech,"Mumbai, India",https://betasource.tech/,betasource.tech,2004,50-249,50-249,,False,False,False
goodfirms,Hogo Works Solutions Pvt. Ltd.,"Mumbai, India",http://www.hogoworld.com,hogoworld.com,2005,50-249,50-249,,False,False,False
goodfirms,LAKSN Technologies,"Mumbai, India",https://www.laksn.com,laksn.com,2015,10-49,10-49,,False,False,False
goodfirms,Gray Matrix Solutions Pvt Ltd,"Mumbai, India",http://www.graymatrix.com,graymatrix.com,,50-249,50-249,,False,False,False
goodfirms,Hands In Technology,"Mumbai, India",https://www.handsintechnology.com,handsintechnology.com,2013,50-249,50-249,,False,False,False
goodfirms,Weblooks IT Services,"Mumbai, India",https://www.weblooks.in,weblooks.in,2017,10-49,10-49,,False,False,False
goodfirms,WEBZINO TECHNOLOGIES PVT LTD,"Mumbai, India",https://webzino.in,webzino.in,2016,10-49,10-49,,False,False,False
goodfirms,AI Media Labs,"Mumbai, India",https://www.aimedialabs.com,aimedialabs.com,,50-249,50-249,,False,False,False
goodfirms,Digital Solution Media,"Mumbai, India",https://www.digitalsolutionmedia.in/,digitalsolutionmedia.in,2019,10-49,10-49,,False,False,False
goodfirms,ProCreator - Global UI UX Design Agency,"Mumbai, India",https://www.procreator.design,procreator.design,2016,10-49,10-49,,False,False,False
goodfirms,Beeing Social,"Mumbai, India",https://www.beeingsocial.com/,beeingsocial.com,2013,10-49,10-49,,False,False,False
goodfirms,saveasweb,"Mumbai, India",https://www.saveasweb.com/,saveasweb.com,2018,10-49,10-49,,False,False,False
goodfirms,Emerald Infomedia,"Mumbai, India",https://www.eimindia.in,eimindia.in,2003,10-49,10-49,,False,False,False
goodfirms,Eskon Web Solutions,"Mumbai, India",https://www.eskonwebsolutions.com/,eskonwebsolutions.com,2009,10-49,10-49,,False,False,False
goodfirms,Kwebmaker Digital,"Mumbai, India",https://www.kwebmaker.com,kwebmaker.com,1998,50-249,50-249,,False,False,False
goodfirms,blockaitech,"Mumbai, India",https://www.blockaitech.com,blockaitech.com,,10-49,10-49,,False,False,False
goodfirms,VMIT TECHNOLOGIES PRIVATE LIMITED,"Mumbai, India",https://vmittech.in/,vmittech.in,2018,10-49,10-49,,False,False,False
goodfirms,HNR Tech,"Mumbai, India",https://www.hnrtech.com/,hnrtech.com,2013,50-249,50-249,,False,False,False
goodfirms,Hua Consulting LLP,"Mumbai, India",https://www.huaindia.com/,huaindia.com,2020,10-49,10-49,,False,False,False
goodfirms,Buzzlink Studios LLP,"Mumbai, India",https://www.buzzlinkstudios.com/,buzzlinkstudios.com,2017,10-49,10-49,,False,False,False
goodfirms,InfusAi,"Mumbai, India",https://infusai.com/,infusai.com,2019,250+,250+,,False,True,False
goodfirms,GENIE SOFT SYSTEM PVT LTD,"Mumbai, India",https://geniesoftsystem.com/,geniesoftsystem.com,2013,10-49,10-49,,False,False,False
goodfirms,Revolo Infotech,"Mumbai, India",https://www.revolotech.com/,revolotech.com,2017,10-49,10-49,,False,False,False
goodfirms,Blue Sun Info,"Mumbai, India",https://www.bluesuninfo.com/,bluesuninfo.com,2002,10-49,10-49,,False,False,False
goodfirms,WebAmplifi,"Mumbai, India",https://webamplifi.com/,webamplifi.com,,10-49,10-49,,False,False,False
goodfirms,PTS Systems & Solutions Pvt. Ltd.,"Mumbai, India",https://ptssystems.co.in/,ptssystems.co.in,,50-249,50-249,,False,False,False
goodfirms+nasscom,Techindo Systems Private Limited,"Mumbai, India",https://techind.co/,techind.co,2021,250+,250+,,False,True,False
goodfirms,Hi Tech Enterprises,"Mumbai, India",https://hitechenterprise.in/,hitechenterprise.in,2016,10-49,10-49,,False,False,False
goodfirms,Arcitech AI Solutions LLC,"Mumbai, India",https://arcitech.ai,arcitech.ai,,50-249,50-249,,False,False,False
goodfirms,Sphere Info Solutions Pvt. Ltd.,"Mumbai, India",http://sphereinfo.net,sphereinfo.net,2009,50-249,50-249,,False,False,False
goodfirms,MCANSEY IT Services & Consulting Pvt Ltd,"Mumbai, India",https://www.mcansey.com/,mcansey.com,2020,50-249,50-249,,False,False,False
goodfirms,ace360degree,"Mumbai, India",https://ace360degree.com/,ace360degree.com,2009,10-49,10-49,,False,False,False
goodfirms,OnPoint Insights,"Mumbai, India",https://www.onpointinsights.us/,onpointinsights.us,2015,10-49,10-49,,False,False,False
goodfirms+nasscom,Godrej Infotech,"Mumbai, India",https://www.godrejinfotech.com/,godrejinfotech.com,1999,250+,250+,,False,True,False
goodfirms,Fractal Web,"Mumbai, India",https://fractal-web.com/,fractal-web.com,2022,10-49,10-49,,False,False,False
goodfirms,Blue Diamond,"Mumbai, India",https://webdevelopmentmumbai.com/,webdevelopmentmumbai.com,2015,10-49,10-49,,False,False,False
goodfirms,Mark IT Solutions Pvt Ltd,"Mumbai, India",https://markitsolutions.in/,markitsolutions.in,1999,10-49,10-49,,False,False,False
goodfirms,Bonum eDesigns LLP,"Mumbai, India",https://bonum.in/,bonum.in,2016,10-49,10-49,,False,False,False
goodfirms,Zeiore Interactive,"Mumbai, India",https://zeiore.com/,zeiore.com,2011,10-49,10-49,,False,False,False
goodfirms,Nipralo Technologies,"Mumbai, India",https://www.nipralo.com/,nipralo.com,2011,10-49,10-49,,False,False,False
goodfirms,Creative Mantra,"Mumbai, India",https://www.creative-mantra.com/,creative-mantra.com,2008,10-49,10-49,,False,False,False
goodfirms,Ohara IT Solutions,"Mumbai, India",https://www.oharasolution.com/,oharasolution.com,2015,10-49,10-49,,False,False,False
goodfirms,DGTL INNOVATIONS LLP,"Mumbai, India",https://www.dgtlinnovations.com,dgtlinnovations.com,2017,10-49,10-49,,False,False,False
goodfirms,Innovator web solution,"Mumbai, India",https://www.innovatorwebsolutions.com/,innovatorwebsolutions.com,2010,10-49,10-49,,False,False,False
goodfirms,Parashift Technologies,"Mumbai, India",https://www.parashifttech.com/,parashifttech.com,2020,10-49,10-49,,False,False,False
goodfirms,Radils Technologies,"Mumbai, India",https://radils.com/,radils.com,2023,10-49,10-49,,False,False,False
goodfirms,Sigaturess Web Maker,"Mumbai, India",https://www.signaturess.com/,signaturess.com,2012,,,,True,False,False
goodfirms,Growth Loops Technology Pvt Ltd,"Kolkata, India",https://growth-loop.io/?utm_source=Goodfirms&utm_medium=referral,growth-loop.io,2022,10-49,10-49,,False,False,False
