source,name,city,website,domain,founded_year,size_band,band_label,headcount,headcount_unknown,whale_candidate,staffing_mix,lane_reason
goodfirms,The Dev Engine,"Bengaluru, India",https://thedevengine.com/,thedevengine.com,2022,10-49,10-49,,False,False,False,page text 16 chars
goodfirms,Kyurius Tech Studios,"Bengaluru, India",https://kyurius.tech/,kyurius.tech,2019,10-49,10-49,,False,False,False,page text 9 chars
goodfirms,Unizen Technologies,"Bengaluru, India",https://www.unizentechnologies.com/,unizentechnologies.com,,50-249,50-249,,False,False,False,page text 1 chars
goodfirms,SystemMade Software Solutions,"Bengaluru, India",http://www.systemmade.com,systemmade.com,2016,10-49,10-49,,False,False,False,page text 1 chars
goodfirms,Zool Tech Solutions Pvt Ltd,"Bengaluru, India",https://zool.in,zool.in,2010,10-49,10-49,,False,False,False,page text 62 chars
goodfirms,Mantiqh Technologies Pvt Ltd,"Bengaluru, India",https://mantiqh.com/,mantiqh.com,2021,10-49,10-49,,False,False,False,page text 1 chars
goodfirms,Velozion Technologies Pvt Ltd,"Bengaluru, India",https://www.velozion.com,velozion.com,2017,10-49,10-49,,False,False,False,page text 53 chars
goodfirms,Cortexcraft Innovation Labs Pvt Ltd,"Bengaluru, India",https://cortexcraft.com/,cortexcraft.com,2014,10-49,10-49,,False,False,False,page text 13 chars
goodfirms,Detrans Solutions LLP,"Bengaluru, India",https://www.detrans.io/,detrans.io,,10-49,10-49,,False,False,False,page text 1 chars
goodfirms,iBux Business Solutions,"Bengaluru, India",https://www.ibux.in,ibux.in,,10-49,10-49,,False,False,False,page text 1 chars
goodfirms,Wizmobi Technologies Pvt Ltd,"Bengaluru, India",https://wizmobi.com,wizmobi.com,,10-49,10-49,,False,False,False,page text 111 chars
goodfirms,ZEPTCODE TECHNOLOGIES LIMTED,"Bengaluru, India",https://zeptcode.com,zeptcode.com,2017,10-49,10-49,,False,False,False,page text 122 chars
goodfirms,Steema,"Bengaluru, India",https://www.steemasoftware.com/,steemasoftware.com,2017,10-49,10-49,,False,False,False,page text 84 chars
goodfirms,Indo-Sakura Software Pvt Ltd.,"Bengaluru, India",https://indosakura.com/,indosakura.com,2006,50-249,50-249,,False,False,False,page text 1 chars
goodfirms,Mindcom Group,"Bengaluru, India",https://mindcomgroup.com/,mindcomgroup.com,2007,10-49,10-49,,False,False,False,page text 58 chars
goodfirms,Cloudloom Technologies Pvt Ltd,"Bengaluru, India",https://cloudloom.io,cloudloom.io,2022,10-49,10-49,,False,False,False,page text 11 chars
goodfirms,Immortal Dreamz,"Bengaluru, India",http://immortaldreamz.com/,immortaldreamz.com,2016,10-49,10-49,,False,False,False,page text 1 chars
goodfirms,Techrowth Pvt. Ltd.,"Bengaluru, India",https://techrowth.com,techrowth.com,2020,10-49,10-49,,False,False,False,page text 58 chars
goodfirms,Superior Codelabs,"Bengaluru, India",https://superiorcodelabs.com,superiorcodelabs.com,2018,10-49,10-49,,False,False,False,page text 52 chars
goodfirms,ACubetech Solutions Pvt Ltd,"Bengaluru, India",https://acubetechnologies.in,acubetechnologies.in,,50-249,50-249,,False,False,False,page text 89 chars
goodfirms,ACUBE USA LL,"Bengaluru, India",https://acubetechnologies.com/,acubetechnologies.com,2010,50-249,50-249,,False,False,False,page text 59 chars
goodfirms,Codescastle Software Pvt. Ltd.,"Pune, India",http://codescastle.com,codescastle.com,2015,50-249,50-249,,False,False,False,page text 72 chars
goodfirms,Kinetikalabs,"Pune, India",https://www.kinetikalabs.com/,kinetikalabs.com,2023,10-49,10-49,,False,False,False,page text 15 chars
goodfirms,Oxvsys Automation Technologies Pvt. Ltd.,"Pune, India",https://oxvsys.com/,oxvsys.com,2019,10-49,10-49,,False,False,False,page text 66 chars
goodfirms,Teople Technologies,"Pune, India",https://teople.co.in/,teople.co.in,2022,10-49,10-49,,False,False,True,page text 109 chars
goodfirms,Digeetaly,"Pune, India",https://www.digeetaly.com/,digeetaly.com,2021,10-49,10-49,,False,False,False,main · For sale Dige Etaly .com Expired .com domain for sale 9 characters · 4 ye
goodfirms,Gestell Technologies,"Pune, India",http://gestell.in/,gestell.in,2013,10-49,10-49,,False,False,False,page text 89 chars
goodfirms,TechPulse IT Services Pvt. Ltd,"Pune, India",https://techpulseitservices.com/,techpulseitservices.com,2022,50-249,50-249,,False,False,True,page text 23 chars
goodfirms,Z Plus Cyber Tech,"Pune, India",https://zpluscybertech.com/,zpluscybertech.com,,10-49,10-49,,False,False,False,page text 65 chars
goodfirms,saee software pvt ltd,"Pune, India",https://saeesoft.com,saeesoft.com,2017,10-49,10-49,,False,False,False,page text 51 chars
goodfirms,Noovosoft Technologies LLP,"Pune, India",https://www.noovosoft.com,noovosoft.com,2016,50-249,50-249,,False,False,False,page text 11 chars
goodfirms,Techbird IT Services Pvt Ltd,"Pune, India",https://techbirdit.in,techbirdit.in,2023,10-49,10-49,,False,False,False,page text 175 chars
goodfirms,NLPCube Technologies,"Pune, India",https://nlpcube.com/,nlpcube.com,2018,10-49,10-49,,False,False,False,"nership Safe and secure shopping NlpCube.com This domain is for sale: $5,995 Buy"
goodfirms+nasscom,IncubXperts TechnoConsulting Pvt Ltd,"Pune, India",http://www.incubxperts.com,incubxperts.com,2017,10-49,10-49,,False,False,False,page text 40 chars
goodfirms,Bee Logical Software Solutions,"Pune, India",http://bee-logical.com,bee-logical.com,2013,10-49,10-49,,False,False,False,page text 68 chars
goodfirms,Webplat Technologies Pvt Ltd,"Pune, India",https://www.webplat.in/,webplat.in,2014,10-49,10-49,,False,False,False,page text 26 chars
goodfirms,Unitglo Solutions Private Limited,"Pune, India",https://unitglo.com,unitglo.com,2016,10-49,10-49,,False,False,False,page text 1 chars
goodfirms,Digisuave Solutions,"Pune, India",https://digisuave.com/,digisuave.com,2018,10-49,10-49,,False,False,False,page text 1 chars
goodfirms,Techechelons Infosolutions,"Pune, India",https://www.techechelons.com/,techechelons.com,2012,10-49,10-49,,False,False,False,page text 63 chars
goodfirms,SUJOSU Technology,"Pune, India",https://www.sujosu.com,sujosu.com,,10-49,10-49,,False,False,False,page text 50 chars
goodfirms,Next Smart Move,"Pune, India",https://nextsmartmove.ai/,nextsmartmove.ai,2023,10-49,10-49,,False,False,False,page text 17 chars
goodfirms,Global Suntec Solutions,"Pune, India",https://www.gsuntec.com/,gsuntec.com,2020,10-49,10-49,,False,False,False,page text 56 chars
goodfirms,Movenetics Digital,"Pune, India",https://www.moveneticsdigital.com/,moveneticsdigital.com,2019,50-249,50-249,,False,False,False,page text 19 chars
goodfirms,SpidronTech LLP,"Pune, India",http://spidrontech.com,spidrontech.com,2016,10-49,10-49,,False,False,False,page text 51 chars
goodfirms,ConnectingDots Infotech,"Pune, India",https://connectingdotsinfotech.com/,connectingdotsinfotech.com,2015,10-49,10-49,,False,False,False,page text 81 chars
goodfirms,Growsoft india,"Pune, India",https://growsoftindia.com/,growsoftindia.com,2018,50-249,50-249,,False,False,False,page text 16 chars
goodfirms,Radiant IT services in pune,"Pune, India",https://www.radiantitservices.in/,radiantitservices.in,2016,10-49,10-49,,False,False,False,page text 1 chars
goodfirms,EvoloTech Software,"Pune, India",http://www.evolotech.com/,evolotech.com,2015,10-49,10-49,,False,False,False,page text 173 chars
goodfirms,Compumatrix Technologies,"Pune, India",https://www.compumatrixtechnologies.com/,compumatrixtechnologies.com,2021,10-49,10-49,,False,False,False,page text 26 chars
goodfirms,Summation IT,"Hyderabad, India",http://www.summationit.com/,summationit.com,2009,10-49,10-49,,False,False,False,page text 1 chars
goodfirms,ZipNom Technologies Private Limited,"Hyderabad, India",https://zipnom.com,zipnom.com,2022,10-49,10-49,,False,False,False,page text 1 chars
goodfirms,Bigdatamatica Solutions Private Limited,"Hyderabad, India",https://bigdatamatica.com/,bigdatamatica.com,2017,10-49,10-49,,False,False,False,page text 34 chars
goodfirms,Ninth Creations Media Pvt Ltd,"Hyderabad, India",https://www.ninthcreationsmedia.com/,ninthcreationsmedia.com,2016,10-49,10-49,,False,False,False,page text 1 chars
goodfirms,Believe Creative ITES Pvt Ltd,"Hyderabad, India",https://www.believecreative.com/,believecreative.com,,10-49,10-49,,False,False,False,page text 98 chars
goodfirms,Vlack Solutions,"Hyderabad, India",https://vlacksolutions.in,vlacksolutions.in,2023,50-249,50-249,,False,False,False,page text 70 chars
goodfirms,SNMatrix Software Pvt. Ltd.,"Hyderabad, India",https://www.snmatrix.com/,snmatrix.com,2019,50-249,50-249,,False,False,False,page text 10 chars
goodfirms,Miraki Digital,"Hyderabad, India",https://mirakidigital.ai/,mirakidigital.ai,2015,50-249,50-249,,False,False,False,page text 69 chars
goodfirms,Maaz Software Solution,"Hyderabad, India",http://www.maazads.com,maazads.com,,10-49,10-49,,False,False,False,page text 1 chars
goodfirms,Chakravuyha Software Technologies,"Hyderabad, India",https://www.chakravuyha.com/,chakravuyha.com,,50-249,50-249,,False,False,False,page text 106 chars
goodfirms,Escapade Technologies,"Hyderabad, India",http://escapadetechnologies.com/,escapadetechnologies.com,2018,10-49,10-49,,False,False,False,page text 17 chars
goodfirms,ONPASSIVE AI,"Hyderabad, India",https://www.onpassive.com/,onpassive.com,2018,250+,250+,,False,True,False,page text 29 chars
goodfirms,Zyxan Technologies Pvt Ltd,"Hyderabad, India",https://www.zyxantech.com/,zyxantech.com,2022,10-49,10-49,,False,False,False,page text 12 chars
goodfirms,SP Software (P) Limited,"Hyderabad, India",https://www.spsoftglobal.com/,spsoftglobal.com,1995,250+,250+,,False,True,False,page text 12 chars
goodfirms,7 Dots Smart Solutions pvt Ltd,"Hyderabad, India",https://7dotss.com/,7dotss.com,2022,10-49,10-49,,False,False,False,page text 72 chars
goodfirms,SpY D Technology,"Hyderabad, India",https://www.spydtech.com/,spydtech.com,2022,50-249,50-249,,False,False,False,page text 12 chars
goodfirms,PINKMOON TECHNOLOGIES,"Hyderabad, India",https://pinkmoontech.com/,pinkmoontech.com,2022,10-49,10-49,,False,False,True,page text 109 chars
goodfirms,ModulusPI,"Hyderabad, India",http://www.moduluspi.com,moduluspi.com,2015,50-249,50-249,,False,False,False,page text 11 chars
goodfirms,QuantuvaCS,"Hyderabad, India",https://quantuvacs.com/,quantuvacs.com,2010,10-49,10-49,,False,False,False,page text 89 chars
goodfirms,Cloudamigo Consultancy Services LLP,"Hyderabad, India",https://cloudamigo.co.in,cloudamigo.co.in,2023,10-49,10-49,,False,False,False,page text 27 chars
goodfirms,Ennoble Technologies,"Hyderabad, India",http://www.ennobletechnologies.com/,ennobletechnologies.com,2015,10-49,10-49,,False,False,False,page text 1 chars
goodfirms,Sciens Technologies,"Hyderabad, India",https://scienstechnologies.com/,scienstechnologies.com,2014,10-49,10-49,,False,False,False,page text 69 chars
goodfirms,Tech Influx Private Limited,"Hyderabad, India",https://tech-influx.com/,tech-influx.com,2016,10-49,10-49,,False,False,False,page text 45 chars
goodfirms,QA PROGRAMMER,"Hyderabad, India",https://qaprogrammer.com/,qaprogrammer.com,2004,50-249,50-249,,False,False,False,"ip Safe and secure shopping QAProgrammer.com This domain is for sale: $5,795 Buy"
goodfirms,Intellisoft Group,"Hyderabad, India",https://www.intellisoft.in/,intellisoft.in,2023,250+,250+,,False,True,False,page text 122 chars
goodfirms,Saubhagyam Web Pvt. Ltd.,"Ahmedabad, India",http://saubhagyam.com,saubhagyam.com,2008,10-49,10-49,,False,False,False,page text 185 chars
goodfirms,Doers InfoSoft,"Ahmedabad, India",https://doersinfosoft.com,doersinfosoft.com,2018,10-49,10-49,,False,False,False,page text 1 chars
goodfirms,Radixweb,"Ahmedabad, India",https://radixweb.com/,radixweb.com,2000,250+,250+,,False,True,False,page text 48 chars
goodfirms,Samarpan Infotech,"Ahmedabad, India",https://www.samarpaninfotech.com/,samarpaninfotech.com,2014,10-49,10-49,,False,False,False,page text 1 chars
goodfirms,Vnnovate Solutions Pvt Ltd,"Ahmedabad, India",http://vnnovate.com/,vnnovate.com,2013,50-249,50-249,,False,False,False,page text 62 chars
goodfirms,Bridgecode Technologies LLP,"Ahmedabad, India",http://www.thebridgecode.com,thebridgecode.com,2017,10-49,10-49,,False,False,False,page text 24 chars
goodfirms,Techxplore IT Solutions,"Ahmedabad, India",https://techxplore.io,techxplore.io,2023,10-49,10-49,,False,False,False,page text 143 chars
goodfirms,Solution Analysts,"Ahmedabad, India",http://www.solutionanalysts.com,solutionanalysts.com,2011,50-249,50-249,,False,False,False,page text 19 chars
goodfirms,ApuzzTech,"Ahmedabad, India",https://apuzztech.com/,apuzztech.com,2016,10-49,10-49,,False,False,False,"rship Safe and secure shopping ApuzzTech.com This domain is for sale: $4,095 Buy"
goodfirms,JS Techno Solutions Pvt. Ltd.,"Ahmedabad, India",https://jstechno.com/,jstechno.com,2009,10-49,10-49,,False,False,False,page text 111 chars
goodfirms,Indylogix Solutions,"Ahmedabad, India",https://indylogix.com/,indylogix.com,2011,10-49,10-49,,False,False,False,page text 1 chars
goodfirms,Vinexa Infotech Solutions,"Ahmedabad, India",https://vinexainfotech.com,vinexainfotech.com,2020,10-49,10-49,,False,False,False,page text 85 chars
goodfirms,GENIXBIT LABS PRIVATE LIMITED,"Ahmedabad, India",https://www.genixbit.com/,genixbit.com,,50-249,50-249,,False,False,False,page text 55 chars
goodfirms,Codeintelli Technologies LLP,"Ahmedabad, India",https://www.codeintelli.com/,codeintelli.com,2019,10-49,10-49,,False,False,False,page text 51 chars
goodfirms,Softcoding Solutions,"Ahmedabad, India",https://softcodingsolutions.com/,softcodingsolutions.com,,10-49,10-49,,False,False,False,page text 69 chars
goodfirms,Inficoders_technolab,"Ahmedabad, India",http://www.inficoders.com,inficoders.com,2017,10-49,10-49,,False,False,False,page text 1 chars
goodfirms,Falcon Online Services,"Ahmedabad, India",http://www.falcononlineservices.com/software-development-company.php,falcononlineservices.com,2000,10-49,10-49,,False,False,False,page text 1 chars
goodfirms,Markupsolution,"Ahmedabad, India",http://www.markupsolution.in/,markupsolution.in,2013,10-49,10-49,,False,False,False,page text 165 chars
goodfirms,Vethics Solutions LLP,"Ahmedabad, India",http://vethics.com/,vethics.com,2011,50-249,50-249,,False,False,False,page text 40 chars
goodfirms,Data Cross Solution,"Ahmedabad, India",http://www.datacrosssolution.com/,datacrosssolution.com,2012,10-49,10-49,,False,False,False,page text 1 chars
goodfirms,Aseum Infotech Pvt Ltd,"Ahmedabad, India",https://aseuminfotech.com/contactus/,aseuminfotech.com,2012,10-49,10-49,,False,False,False,page text 1 chars
goodfirms,Innopad Solutions LLP,"Ahmedabad, India",https://www.innopadsolutions.com/,innopadsolutions.com,2014,10-49,10-49,,False,False,False,page text 63 chars
goodfirms,Sigmate Informatics,"Ahmedabad, India",http://www.sigmateinformatics.com/,sigmateinformatics.com,2013,10-49,10-49,,False,False,False,page text 1 chars
goodfirms,Hiteshi,"Indore, India",https://www.hiteshi.com/,hiteshi.com,2006,50-249,50-249,,False,False,False,page text 1 chars
goodfirms,Infograins,"Indore, India",https://infograins.com,infograins.com,2011,50-249,50-249,,False,False,False,page text 118 chars
goodfirms,IZISS TECHNOLOGY PRIVATE LIMITED,"Indore, India",https://izisstechnology.com/,izisstechnology.com,2012,10-49,10-49,,False,False,False,page text 73 chars
goodfirms,Swap Infotech,"Indore, India",http://swapinfotech.com/,swapinfotech.com,2015,50-249,50-249,,False,False,False,page text 74 chars
goodfirms,ROBOTRONIX ENGINEERING TECH PVT.LTD.,"Indore, India",https://robotronix.co.in/,robotronix.co.in,2010,10-49,10-49,,False,False,False,page text 18 chars
goodfirms,Creatoweb,"Indore, India",http://www.creatoweb.com/,creatoweb.com,2013,10-49,10-49,,False,False,False,page text 128 chars
goodfirms,Infosense AI,"Indore, India",https://infosense.tech,infosense.tech,2022,10-49,10-49,,False,False,False,page text 1 chars
goodfirms,Infofeat Technologies,"Indore, India",https://infofeat.com/,infofeat.com,,10-49,10-49,,False,False,False,page text 1 chars
goodfirms,Coin Circle Trust,"Indore, India",https://www.coincircletrust.com/,coincircletrust.com,2023,10-49,10-49,,False,False,False,page text 1 chars
goodfirms,Witmates Technologies Pvt Ltd,"Indore, India",http://www.witmates.com/,witmates.com,2018,10-49,10-49,,False,False,False,page text 101 chars
goodfirms,Vortexcubes,"Indore, India",https://www.vortexcubes.com,vortexcubes.com,2023,10-49,10-49,,False,False,False,page text 10 chars
goodfirms,Ignis IT Solutions,"Indore, India",http://www.ignisitsolutions.com/,ignisitsolutions.com,2013,10-49,10-49,,False,False,False,page text 11 chars
goodfirms,MonadPlus TechLabs Pvt Ltd,"Indore, India",http://monadplus.com,monadplus.com,2016,10-49,10-49,,False,False,False,"rship Safe and secure shopping MonadPlus.com This domain is for sale: $9,995 Buy"
goodfirms,Vsple Technologies Pvt. Ltd.,"Indore, India",https://vsple.com/,vsple.com,2019,10-49,10-49,,False,False,False,page text 75 chars
goodfirms,Infosparkles IT Solutions,"Indore, India",https://www.infosparkles.com/,infosparkles.com,2016,10-49,10-49,,False,False,False,page text 48 chars
goodfirms,Ixora Infotech Private Limited,"Indore, India",https://www.ixorainfotech.com/,ixorainfotech.com,2018,10-49,10-49,,False,False,False,page text 68 chars
goodfirms,CubexO Software Solutions,"Indore, India",https://cubexo.io/,cubexo.io,2019,50-249,50-249,,False,False,False,page text 8 chars
goodfirms,Genxcellence Software Pvt Ltd,"Indore, India",https://genxcellenceinc.com/,genxcellenceinc.com,2012,10-49,10-49,,False,False,False,page text 14 chars
goodfirms,Arbutus Infotech Private Limited,"Indore, India",https://www.arbutusinfotech.com,arbutusinfotech.com,2012,10-49,10-49,,False,False,False,page text 1 chars
goodfirms,Abaxsoft Solutions Private Limited,"Indore, India",https://www.abaxsoft.com/,abaxsoft.com,2021,10-49,10-49,,False,False,False,page text 89 chars
goodfirms,Nagar Software Solution,"Indore, India",https://www.nagarsoftwaresolution.com/,nagarsoftwaresolution.com,,10-49,10-49,,False,False,False,page text 54 chars
goodfirms,Blocknous Technologies,"Indore, India",https://www.blocknous.com,blocknous.com,2016,10-49,10-49,,False,False,False,"rship Safe and secure shopping BlockNous.com This domain is for sale: $3,395 Buy"
goodfirms,WANGOES TECHNOLOGIES PRIVATE LIMITED,"Indore, India",https://wangoes.com/,wangoes.com,2018,10-49,10-49,,False,False,False,page text 45 chars
goodfirms,Byloop Technologies Pvt Ltd,"Indore, India",https://bylooptechnologies.com/,bylooptechnologies.com,2022,10-49,10-49,,False,False,False,page text 51 chars
goodfirms,NXG Infosystem,"Indore, India",https://www.nxginfosystem.com/,nxginfosystem.com,2021,10-49,10-49,,False,False,False,page text 41 chars
goodfirms,Hotbit Infotech Private Limited,"Indore, India",http://hotbitinfotech.com/,hotbitinfotech.com,2015,50-249,50-249,,False,False,False,page text 127 chars
goodfirms,Bellway Infotech,"Indore, India",http://bellwayinfotech.com/,bellwayinfotech.com,2017,50-249,50-249,,False,False,False,page text 59 chars
goodfirms,NAIKA WEBTECh,"Indore, India",https://www.naikawebtech.com/,naikawebtech.com,2017,10-49,10-49,,False,False,False,page text 13 chars
goodfirms,Shri Genesis Software Solutions,"Jaipur, India",http://www.shrigenesis.com,shrigenesis.com,2013,50-249,50-249,,False,False,False,page text 33 chars
goodfirms,MetaBlock Technologies,"Jaipur, India",https://metablocktechnologies.in/,metablocktechnologies.in,2021,50-249,50-249,,False,False,False,page text 128 chars
goodfirms,Variablesoft,"Jaipur, India",https://variablesoft.com,variablesoft.com,2013,50-249,50-249,,False,False,False,page text 62 chars
goodfirms+nasscom,DataQ Technology,"Jaipur, India",https://www.dataqtec.com,dataqtec.com,2022,10-49,10-49,,False,False,False,page text 78 chars
goodfirms,Seraph InfoTech Private Limited,"Jaipur, India",http://seraphinfotech.com/,seraphinfotech.com,2011,10-49,10-49,,False,False,False,page text 144 chars
goodfirms,AIR MASTERZ BUSINESS SERVICES,"Jaipur, India",https://airmasterz.com/,airmasterz.com,,10-49,10-49,,False,False,False,"ship Safe and secure shopping AirMasterz.com This domain is for sale: $3,495 Buy"
goodfirms,Kmvsoftwares,"Jaipur, India",https://www.kmvsoftwares.com,kmvsoftwares.com,2013,10-49,10-49,,False,False,False,page text 17 chars
goodfirms,NavyGEN Technology Pvt Ltd,"Jaipur, India",http://navygen.in,navygen.in,2019,10-49,10-49,,False,False,False,page text 21 chars
goodfirms,GK Technologies,"Jaipur, India",https://www.gktechnoindia.com,gktechnoindia.com,2018,10-49,10-49,,False,False,False,page text 132 chars
goodfirms,Adsum Software,"Jaipur, India",https://www.adsumsoftware.com/,adsumsoftware.com,2017,10-49,10-49,,False,False,False,page text 1 chars
goodfirms,Kuku Technical Services LLP,"Jaipur, India",https://kukutechnicalservices.com/,kukutechnicalservices.com,2021,10-49,10-49,,False,False,False,page text 1 chars
goodfirms,Blue Space,"Jaipur, India",https://bluespaceweb.com/,bluespaceweb.com,,10-49,10-49,,False,False,False,page text 1 chars
goodfirms,Kainskep Solutions Private Limited,"Jaipur, India",https://kainskep.com,kainskep.com,2021,10-49,10-49,,False,False,False,page text 14 chars
goodfirms,LN-TECHINFO,"Jaipur, India",https://www.lntechinfo.in/,lntechinfo.in,2019,10-49,10-49,,False,False,False,page text 13 chars
goodfirms,SONIXINFOTECH,"Jaipur, India",https://sonixinfotech.com,sonixinfotech.com,2017,10-49,10-49,,False,False,False,page text 52 chars
goodfirms,RealAnts Private Limited,"Jaipur, India",http://realants.com/,realants.com,2018,,,,True,False,False,"ership Safe and secure shopping RealAnts.com This domain is for sale: $3,995 Buy"
goodfirms,Charu Mindworks,"Jaipur, India",https://charumindworks.com,charumindworks.com,2000,50-249,50-249,,False,False,False,page text 118 chars
goodfirms,Eplanet Soft,"Jaipur, India",https://eplanetsoft.com/,eplanetsoft.com,2014,10-49,10-49,,False,False,False,page text 54 chars
goodfirms,IT Offshore Solutions,"Jaipur, India",https://itoffshoresolutions.com/,itoffshoresolutions.com,2020,10-49,10-49,,False,False,False,page text 48 chars
goodfirms,Codenance,"Jaipur, India",https://codenance.com/,codenance.com,2015,50-249,50-249,,False,False,False,"rship Safe and secure shopping CodeNance.com This domain is for sale: $1,995 Buy"
goodfirms,Growth Grids,"Jaipur, India",https://growthgrids.com,growthgrids.com,,50-249,50-249,,False,False,False,page text 60 chars
goodfirms,Doggle India,"Jaipur, India",https://doggleindia.com/,doggleindia.com,2023,10-49,10-49,,False,False,False,page text 48 chars
goodfirms,Quantum Soft Tech,"Jaipur, India",https://quantumsofttech.com/,quantumsofttech.com,2019,10-49,10-49,,False,False,False,QuantumSoftTech.com for sale | Spaceship.com Domain for sale QuantumSoftTech.com
goodfirms,Mantreza Technologies Private Limited,"Noida, India",http://www.mantreza.com,mantreza.com,2017,50-249,50-249,,False,False,False,page text 1 chars
goodfirms,Ultrashield Technology (AI Development),"Noida, India",https://www.ultrashieldtechnology.com,ultrashieldtechnology.com,2018,50-249,50-249,,False,False,False,page text 61 chars
goodfirms,Parallel Team Technologies Private Limited,"Noida, India",https://parallelteam.com,parallelteam.com,2017,50-249,50-249,,False,False,False,page text 63 chars
goodfirms,TensorSoft Ai,"Noida, India",http://tensorsoft.ai/,tensorsoft.ai,2018,10-49,10-49,,False,False,False,page text 106 chars
goodfirms+nasscom,Infoicon Technologies,"Noida, India",http://www.infoicontechnologies.com/,infoicontechnologies.com,2009,50-249,50-249,,False,False,False,page text 90 chars
goodfirms,Deific India Group,"Noida, India",https://deificdigital.com/,deificdigital.com,2015,10-49,10-49,,False,False,False,page text 79 chars
goodfirms+nasscom,Indoqubix Cloudtech Private Limited,"Noida, India",https://www.indoqubix.com/,indoqubix.com,2010,50-249,50-249,,False,False,False,page text 60 chars
goodfirms,Datametricks Consulting Private Limited,"Noida, India",https://www.datametricks.com/,datametricks.com,2020,10-49,10-49,,False,False,False,page text 14 chars
goodfirms,Brim Labs,"Noida, India",https://brimlabs.ai/,brimlabs.ai,2019,10-49,10-49,,False,False,False,page text 86 chars
goodfirms,Newrise Techlabs Pvt Ltd,"Noida, India",https://newrise.in/,newrise.in,2010,10-49,10-49,,False,False,False,page text 116 chars
goodfirms,Acompworld Technosoft pvt. ltd.,"Noida, India",https://acompworld.com/,acompworld.com,,10-49,10-49,,False,False,False,page text 49 chars
goodfirms,IT DOSE INFOSYSTEMS Pvt. Ltd.,"Noida, India",https://www.itdoseinfo.com/,itdoseinfo.com,2006,50-249,50-249,,False,False,False,page text 91 chars
goodfirms,Flukesys Global Private Limited,"Noida, India",https://flukesysglobal.com,flukesysglobal.com,2021,50-249,50-249,,False,False,False,page text 73 chars
goodfirms,DigiNautix,"Noida, India",https://www.diginautix.com,diginautix.com,2020,10-49,10-49,,False,False,False,page text 12 chars
goodfirms,OTUSONE LLP,"Noida, India",https://www.otusone.com,otusone.com,2021,10-49,10-49,,False,False,False,page text 56 chars
goodfirms,Linchpin Technologies,"Noida, India",http://lptpl.com/,lptpl.com,2010,50-249,50-249,,False,False,False,"ownership Safe and secure shopping Lptpl.com This domain is for sale: $4,495 Buy"
goodfirms,TopSqill Private Limited,"Noida, India",https://www.topsqill.com/,topsqill.com,2021,10-49,10-49,,False,False,False,page text 71 chars
goodfirms,BRAD TECHNOLOGY,"Noida, India",https://bradtechnology.com/,bradtechnology.com,2009,50-249,50-249,,False,False,True,page text 1 chars
goodfirms,Virtualsphere Technologies Pvt Ltd,"Noida, India",https://virtualspheretechnologies.in,virtualspheretechnologies.in,,10-49,10-49,,False,False,False,page text 40 chars
goodfirms,Tamar Software,"Noida, India",https://tamarsoftware.in/,tamarsoftware.in,2018,10-49,10-49,,False,False,False,page text 16 chars
goodfirms,Argosmob,"Noida, India",https://argosmob.com/,argosmob.com,,10-49,10-49,,False,False,False,page text 55 chars
goodfirms,Webapphealing Technology Pvt Ltd,"Noida, India",https://webapphealing.com,webapphealing.com,2019,10-49,10-49,,False,False,False,page text 15 chars
goodfirms,Titra IT Solutions Pvt. Ltd.,"Noida, India",https://titraitsolutions.com/,titraitsolutions.com,2022,10-49,10-49,,False,False,False,page text 1 chars
goodfirms,SOFTLIX,"Noida, India",https://softlix.tech,softlix.tech,2022,10-49,10-49,,False,False,False,page text 1 chars
goodfirms,Viwosoft Technologies,"Noida, India",https://viwosoft.com/,viwosoft.com,2022,10-49,10-49,,False,False,False,page text 1 chars
goodfirms,Stamens Software,"Noida, India",https://www.stamenssoftware.com/,stamenssoftware.com,2021,10-49,10-49,,False,False,False,page text 48 chars
goodfirms,Fourbrick Technology OPC Pvt. Ltd.,"Noida, India",https://www.fourbrick.com/,fourbrick.com,2015,50-249,50-249,,False,False,False,page text 26 chars
goodfirms,Main Flow Services and Technologies Pvt. Ltd.,"Noida, India",https://mainflow.in/,mainflow.in,2023,10-49,10-49,,False,False,False,page text 67 chars
goodfirms,Wingman Partners,"Noida, India",https://www.wingmanpartners.com/,wingmanpartners.com,2019,50-249,50-249,,False,False,False,page text 98 chars
goodfirms,Zmedios Technology,"Noida, India",https://zmediostech.com/,zmediostech.com,2017,10-49,10-49,,False,False,False,page text 16 chars
goodfirms,Bharat Grow,"Noida, India",https://bharatgrow.app/,bharatgrow.app,2011,10-49,10-49,,False,False,False,page text 13 chars
goodfirms,DigicoderAI Tech Solutions,"Noida, India",https://digicoderai.figma.site/,figma.site,2022,50-249,50-249,,False,False,False,page text 142 chars
goodfirms,SEO Process India,"Noida, India",http://www.seoprocessindia.com/,seoprocessindia.com,2016,10-49,10-49,,False,False,False,page text 1 chars
goodfirms,Leafodel Technologies,"Noida, India",https://leafodel.com/,leafodel.com,2022,10-49,10-49,,False,False,False,page text 1 chars
goodfirms,NixonBIT private limited,"Noida, India",https://nixonbit.com/,nixonbit.com,2019,10-49,10-49,,False,False,False,page text 75 chars
goodfirms,Innoventure Fintech,"Noida, India",https://innoventurefintech.com/,innoventurefintech.com,2019,10-49,10-49,,False,False,True,page text 1 chars
